InvoiceNo,CustomerID,InvoiceDate,InvoiceTotal,NumItems
563951,16839.0,2011-08-22 10:42:00,531.8,154
563952,15572.0,2011-08-22 10:44:00,679.25,267
563953,16201.0,2011-08-22 10:47:00,303.8,208
563954,16652.0,2011-08-22 10:59:00,1388.27,613
563955,16652.0,2011-08-22 11:00:00,82.98,30
563956,14282.0,2011-08-22 11:03:00,102.24,86
563981,14948.0,2011-08-22 11:13:00,13.2,8
563982,14397.0,2011-08-22 11:17:00,174.96,104
564016,15712.0,2011-08-22 11:44:00,307.66,195
564017,14057.0,2011-08-22 11:44:00,305.02,224
564019,13408.0,2011-08-22 11:54:00,463.82,264
564020,13971.0,2011-08-22 11:57:00,373.65999999999997,236
564022,13269.0,2011-08-22 12:10:00,315.68,295
564023,17562.0,2011-08-22 12:16:00,125.7,70
564034,12935.0,2011-08-22 12:22:00,316.02,322
564037,14800.0,2011-08-22 12:26:00,163.72,209
564038,16555.0,2011-08-22 12:32:00,151.98,90
564039,12645.0,2011-08-22 12:40:00,511.96000000000004,350
564040,14560.0,2011-08-22 12:45:00,57.199999999999996,16
564041,14560.0,2011-08-22 12:46:00,34.0,4
564042,15443.0,2011-08-22 12:52:00,247.09,165
564043,14414.0,2011-08-22 12:55:00,190.06,434
564044,16952.0,2011-08-22 12:58:00,157.11,67
564045,16013.0,2011-08-22 12:59:00,1047.12,184
564046,16013.0,2011-08-22 12:59:00,1019.9999999999999,400
564047,16952.0,2011-08-22 13:03:00,10.5,25
564048,16013.0,2011-08-22 13:20:00,40.8,16
564049,17585.0,2011-08-22 13:30:00,319.55,629
564050,17160.0,2011-08-22 13:32:00,758.0500000000001,552
564051,14265.0,2011-08-22 13:32:00,278.13,59
564052,15033.0,2011-08-22 13:40:00,247.42000000000002,120
564053,14188.0,2011-08-22 13:42:00,293.1,185
564054,17857.0,2011-08-22 13:55:00,3875.88,1508
564055,13933.0,2011-08-22 14:03:00,307.8,92
564056,14387.0,2011-08-22 14:13:00,440.76,209
564057,15296.0,2011-08-22 14:20:00,508.0,134
564058,17676.0,2011-08-22 14:23:00,230.98000000000002,166
564059,15796.0,2011-08-22 14:35:00,325.8,116
564060,17073.0,2011-08-22 14:37:00,453.79,307
564061,14505.0,2011-08-22 14:38:00,1062.88,586
564062,17706.0,2011-08-22 14:41:00,931.5,192
564065,15150.0,2011-08-22 15:05:00,1654.31,1228
564066,17703.0,2011-08-22 15:05:00,261.82,198
564067,18241.0,2011-08-22 15:07:00,39.900000000000006,18
564075,17659.0,2011-08-22 15:22:00,89.44,36
564076,14045.0,2011-08-22 15:27:00,408.0,48
564077,14711.0,2011-08-22 15:42:00,148.57,24
564078,17083.0,2011-08-22 15:43:00,409.76,210
564079,12627.0,2011-08-22 15:55:00,630.39,322
564082,12627.0,2011-08-23 08:51:00,72.0,4
564083,17469.0,2011-08-23 08:54:00,304.2,124
564085,14911.0,2011-08-23 09:17:00,50.0,1
564088,17702.0,2011-08-23 09:38:00,563.64,390
564089,15971.0,2011-08-23 09:53:00,291.4,140
564090,17041.0,2011-08-23 09:53:00,446.39,349
564091,15804.0,2011-08-23 09:57:00,432.48,259
564092,13767.0,2011-08-23 10:24:00,385.88,165
564093,14930.0,2011-08-23 10:29:00,1103.15,413
564095,14930.0,2011-08-23 10:31:00,165.58,52
564096,16133.0,2011-08-23 10:36:00,309.5,74
564109,17450.0,2011-08-23 10:48:00,34.56,48
564132,12901.0,2011-08-23 10:56:00,780.0,1288
564133,14364.0,2011-08-23 11:01:00,351.1,184
564135,16550.0,2011-08-23 11:12:00,526.72,374
564136,14404.0,2011-08-23 11:16:00,309.24,164
564137,15722.0,2011-08-23 11:30:00,654.15,295
564139,16904.0,2011-08-23 11:41:00,263.13,217
564140,12621.0,2011-08-23 11:47:00,415.17,361
564141,17841.0,2011-08-23 11:47:00,552.6,224
564143,16814.0,2011-08-23 11:51:00,177.89999999999998,78
564144,13939.0,2011-08-23 11:53:00,205.71,455
564145,14329.0,2011-08-23 12:18:00,399.35,261
564146,15838.0,2011-08-23 12:18:00,480.00000000000006,240
564147,14004.0,2011-08-23 12:21:00,765.9,508
564148,18147.0,2011-08-23 12:22:00,98.88,80
564149,14543.0,2011-08-23 12:26:00,300.90000000000003,42
564150,14936.0,2011-08-23 12:30:00,1436.49,572
564158,16712.0,2011-08-23 12:37:00,250.86,186
564159,12593.0,2011-08-23 12:43:00,96.3,54
564160,15569.0,2011-08-23 12:47:00,244.79999999999998,96
564161,14523.0,2011-08-23 13:13:00,241.09,251
564162,13481.0,2011-08-23 13:27:00,367.34,213
564163,13481.0,2011-08-23 13:28:00,15.0,12
564164,17940.0,2011-08-23 13:30:00,75.0,300
564165,13593.0,2011-08-23 13:35:00,645.83,238
564166,15089.0,2011-08-23 13:40:00,455.67,411
564167,17735.0,2011-08-23 13:50:00,951.96,489
564168,16794.0,2011-08-23 13:51:00,128.31,100
564169,14646.0,2011-08-23 13:55:00,424.8,288
564170,17696.0,2011-08-23 13:59:00,275.82,322
564171,16133.0,2011-08-23 14:00:00,308.66,86
564172,16033.0,2011-08-23 14:19:00,631.75,277
564173,12567.0,2011-08-23 14:23:00,851.06,406
564174,14191.0,2011-08-23 14:25:00,379.27,205
564181,13862.0,2011-08-23 14:53:00,327.93,234
564182,17242.0,2011-08-23 14:55:00,425.6,200
564186,15755.0,2011-08-23 15:20:00,524.1,269
564187,15005.0,2011-08-23 15:24:00,237.21,156
564188,13140.0,2011-08-23 15:33:00,114.06,58
564189,14769.0,2011-08-23 15:34:00,312.66,248
564190,16143.0,2011-08-23 16:01:00,375.19,178
564191,17315.0,2011-08-23 16:16:00,269.28,147
564192,17719.0,2011-08-23 16:36:00,306.71999999999997,104
564195,14060.0,2011-08-23 16:49:00,306.96000000000004,160
564196,17315.0,2011-08-23 16:56:00,15.0,1
564197,13425.0,2011-08-23 17:13:00,449.56,321
564198,14418.0,2011-08-23 17:18:00,150.44,148
564199,13263.0,2011-08-23 17:31:00,280.17,135
564200,18018.0,2011-08-23 17:37:00,84.69,52
564201,12540.0,2011-08-24 08:09:00,509.34000000000003,317
564202,16342.0,2011-08-24 08:27:00,57.5,22
564203,18061.0,2011-08-24 08:49:00,241.44,128
564216,12642.0,2011-08-24 09:23:00,366.45,277
564219,16422.0,2011-08-24 09:30:00,786.84,1116
564222,12971.0,2011-08-24 09:41:00,239.90000000000003,74
564223,13013.0,2011-08-24 09:46:00,255.15,93
564224,15249.0,2011-08-24 09:56:00,330.74,242
564225,17268.0,2011-08-24 10:06:00,452.15999999999997,432
564226,12523.0,2011-08-24 10:13:00,184.26,107
564227,15249.0,2011-08-24 10:19:00,365.82,174
564228,13743.0,2011-08-24 10:20:00,116.88,264
564231,13468.0,2011-08-24 10:22:00,121.37,43
564246,13534.0,2011-08-24 10:36:00,338.2,156
564248,13798.0,2011-08-24 10:37:00,457.92,414
564256,14796.0,2011-08-24 10:45:00,624.4300000000001,589
564268,16968.0,2011-08-24 10:51:00,253.31,98
564272,16308.0,2011-08-24 10:52:00,640.0,2000
564300,16723.0,2011-08-24 11:31:00,424.15,398
564301,14299.0,2011-08-24 11:54:00,871.2,580
564302,15932.0,2011-08-24 12:00:00,302.58,338
564303,16042.0,2011-08-24 12:04:00,435.33,267
564304,14527.0,2011-08-24 12:11:00,130.03,47
564305,14875.0,2011-08-24 12:20:00,1103.32,458
564306,17865.0,2011-08-24 12:23:00,1142.88,352
564307,17865.0,2011-08-24 12:32:00,92.30000000000001,37
564308,13901.0,2011-08-24 12:36:00,442.89,383
564309,12471.0,2011-08-24 12:39:00,83.58,70
564310,15769.0,2011-08-24 12:51:00,2597.0,1372
564311,15769.0,2011-08-24 12:52:00,1611.0,900
564312,15769.0,2011-08-24 12:52:00,3744.0,1584
564313,13728.0,2011-08-24 12:54:00,161.94,90
564314,12695.0,2011-08-24 12:58:00,244.65,139
564315,14730.0,2011-08-24 13:07:00,137.14,85
564316,13985.0,2011-08-24 13:11:00,391.68,212
564317,13890.0,2011-08-24 13:12:00,310.76,178
564318,14035.0,2011-08-24 13:15:00,136.68,73
564319,15059.0,2011-08-24 13:18:00,103.47,44
564321,15059.0,2011-08-24 13:22:00,172.2,58
564322,13694.0,2011-08-24 13:23:00,2736.99,2335
564323,13694.0,2011-08-24 13:24:00,2275.0,1300
564324,13694.0,2011-08-24 13:26:00,1304.44,1460
564325,13694.0,2011-08-24 13:27:00,189.60000000000002,240
564326,17256.0,2011-08-24 13:30:00,112.10000000000001,73
564327,16029.0,2011-08-24 13:33:00,1177.7,658
564328,12662.0,2011-08-24 13:42:00,383.92,178
564329,12569.0,2011-08-24 13:55:00,96.75,31
564330,13411.0,2011-08-24 13:57:00,213.55,72
564332,14407.0,2011-08-24 14:02:00,354.62,122
564333,13199.0,2011-08-24 14:14:00,116.15999999999998,96
564334,15812.0,2011-08-24 14:19:00,213.9,181
564335,15800.0,2011-08-24 14:23:00,454.58,227
564336,12748.0,2011-08-24 14:28:00,101.66,71
564337,12649.0,2011-08-24 14:40:00,233.21,376
564338,12649.0,2011-08-24 14:41:00,15.299999999999999,6
564339,15939.0,2011-08-24 14:46:00,202.0,136
564342,16340.0,2011-08-24 14:53:00,549.07,501
564346,15727.0,2011-08-24 14:54:00,887.47,838
564350,14401.0,2011-08-24 14:57:00,302.5,545
564351,13881.0,2011-08-24 14:59:00,1187.74,858
564352,14262.0,2011-08-24 15:04:00,309.5,184
564353,15764.0,2011-08-24 15:08:00,1564.7,1165
564354,15764.0,2011-08-24 15:09:00,17.4,12
564355,13507.0,2011-08-24 15:12:00,394.09,289
564356,13969.0,2011-08-24 15:47:00,706.22,426
564357,14973.0,2011-08-24 15:51:00,302.96000000000004,63
564358,17869.0,2011-08-24 16:00:00,94.72,16
564359,14056.0,2011-08-24 16:02:00,305.63,118
564360,12471.0,2011-08-24 16:13:00,530.22,395
564361,17869.0,2011-08-24 16:16:00,22.5,6
564363,15434.0,2011-08-24 16:23:00,247.5,238
564364,15434.0,2011-08-24 16:24:00,32.82,42
564366,13236.0,2011-08-25 08:58:00,439.23,168
564367,12712.0,2011-08-25 09:18:00,242.15000000000003,110
564369,15189.0,2011-08-25 09:39:00,356.64,160
564370,17134.0,2011-08-25 09:53:00,94.5,22
564371,17705.0,2011-08-25 09:53:00,308.2,134
564372,12714.0,2011-08-25 09:55:00,1114.52,790
564373,15290.0,2011-08-25 09:56:00,341.1,90
564374,16589.0,2011-08-25 10:00:00,97.0,44
564375,13078.0,2011-08-25 10:16:00,665.9,350
564376,14196.0,2011-08-25 10:25:00,335.52,142
564377,15263.0,2011-08-25 10:26:00,156.51,89
564378,12417.0,2011-08-25 10:26:00,562.69,344
564379,16779.0,2011-08-25 10:32:00,678.88,340
564380,14314.0,2011-08-25 10:39:00,120.0,296
564381,13000.0,2011-08-25 10:43:00,76.32000000000001,72
564382,15129.0,2011-08-25 10:45:00,306.0,72
564383,15251.0,2011-08-25 10:49:00,248.6,68
564398,18241.0,2011-08-25 10:55:00,86.10000000000001,30
564419,16093.0,2011-08-25 11:09:00,17.0,20
564428,17844.0,2011-08-25 11:27:00,51.559999999999995,52
564429,16638.0,2011-08-25 11:31:00,75.36,204
564430,15955.0,2011-08-25 11:36:00,466.74,242
564431,15955.0,2011-08-25 11:36:00,15.8,4
564432,13517.0,2011-08-25 11:40:00,510.32,266
564433,16503.0,2011-08-25 11:46:00,338.54,124
564434,14687.0,2011-08-25 11:59:00,628.38,470
564436,17841.0,2011-08-25 12:06:00,451.92,169
564437,13320.0,2011-08-25 12:10:00,472.54,361
564438,16628.0,2011-08-25 12:11:00,496.3,256
564439,12841.0,2011-08-25 12:12:00,115.34,132
564440,13928.0,2011-08-25 12:13:00,121.25,67
564471,12583.0,2011-08-25 12:26:00,243.1,171
564473,16722.0,2011-08-25 12:33:00,295.3,195
564474,14180.0,2011-08-25 12:46:00,134.75,15
564475,12500.0,2011-08-25 12:50:00,378.0,289
564476,12610.0,2011-08-25 12:57:00,309.5,168
564477,13854.0,2011-08-25 12:59:00,322.32,40
564479,12682.0,2011-08-25 13:12:00,470.4,206
564480,17656.0,2011-08-25 13:24:00,318.92,240
564481,12464.0,2011-08-25 13:33:00,190.1,14
564482,13149.0,2011-08-25 13:40:00,249.72,326
564483,14050.0,2011-08-25 13:46:00,485.98,447
564484,13634.0,2011-08-25 13:46:00,158.36,98
564485,16429.0,2011-08-25 13:54:00,284.55,9
564489,15950.0,2011-08-25 14:13:00,662.5600000000001,310
564495,17719.0,2011-08-25 14:21:00,303.78,92
564496,13050.0,2011-08-25 14:21:00,319.06,191
564503,13971.0,2011-08-25 14:23:00,331.26,224
564507,15513.0,2011-08-25 14:34:00,222.95999999999998,240
564510,14194.0,2011-08-25 14:42:00,630.68,869
564526,15805.0,2011-08-25 14:50:00,570.25,407
564529,14111.0,2011-08-25 14:51:00,153.0,36
564531,12624.0,2011-08-25 15:04:00,341.19,147
564532,14055.0,2011-08-25 15:04:00,725.6400000000001,216
564534,12748.0,2011-08-25 15:09:00,106.03,47
564535,18075.0,2011-08-25 15:10:00,404.8,216
564536,13159.0,2011-08-25 15:12:00,394.28000000000003,251
564537,15550.0,2011-08-25 15:18:00,154.24,94
564538,13408.0,2011-08-25 15:21:00,601.88,304
564539,12715.0,2011-08-25 15:22:00,353.86,197
564540,12748.0,2011-08-25 15:34:00,38.41,11
564541,16309.0,2011-08-25 15:35:00,372.37,163
564542,16458.0,2011-08-25 15:47:00,184.0,96
564543,16818.0,2011-08-25 15:49:00,129.75,113
564544,15663.0,2011-08-25 15:50:00,138.14,106
564551,17730.0,2011-08-25 17:21:00,314.70000000000005,138
564552,16670.0,2011-08-25 17:22:00,691.21,494
564553,18200.0,2011-08-25 18:45:00,163.8,111
564554,17189.0,2011-08-25 19:39:00,157.18,124
564555,12748.0,2011-08-25 19:45:00,51.300000000000004,19
564556,12748.0,2011-08-25 19:48:00,66.87,18
564557,17576.0,2011-08-25 19:55:00,80.18,35
564558,12704.0,2011-08-26 08:59:00,410.55,163
564559,15811.0,2011-08-26 09:37:00,478.96000000000004,292
564560,16184.0,2011-08-26 09:55:00,105.0,84
564561,13340.0,2011-08-26 09:55:00,957.24,924
564562,15203.0,2011-08-26 09:58:00,333.44,240
564563,13630.0,2011-08-26 10:32:00,301.92,258
564564,13003.0,2011-08-26 10:50:00,60.0,48
564565,14911.0,2011-08-26 10:50:00,812.02,572
564572,15078.0,2011-08-26 11:18:00,577.94,310
564573,14606.0,2011-08-26 11:19:00,110.85,49
564574,15078.0,2011-08-26 11:19:00,15.0,12
564583,17949.0,2011-08-26 11:24:00,432.0,600
564614,13994.0,2011-08-26 11:35:00,130.99,37
564626,18167.0,2011-08-26 11:40:00,498.48,122
564627,15132.0,2011-08-26 11:47:00,352.36,256
564629,14866.0,2011-08-26 11:48:00,940.8,384
564630,13644.0,2011-08-26 11:53:00,851.09,659
564631,17451.0,2011-08-26 11:54:00,346.01,267
564632,16556.0,2011-08-26 11:58:00,472.13,199
564634,14210.0,2011-08-26 12:36:00,306.19,119
564635,15615.0,2011-08-26 12:41:00,551.03,387
564636,17146.0,2011-08-26 12:44:00,185.9,4
564637,16641.0,2011-08-26 12:49:00,231.10000000000002,256
564638,13812.0,2011-08-26 12:54:00,278.74,191
564639,18036.0,2011-08-26 12:55:00,143.74,71
564640,14837.0,2011-08-26 13:00:00,388.12,338
564641,13489.0,2011-08-26 13:16:00,162.48,168
564642,13527.0,2011-08-26 13:22:00,336.34,808
564643,15356.0,2011-08-26 13:25:00,301.92,180
564647,17920.0,2011-08-26 13:56:00,199.28,105
564648,15641.0,2011-08-26 14:04:00,581.82,466
564649,15611.0,2011-08-26 14:13:00,15.0,1
564650,14646.0,2011-08-26 14:17:00,6429.639999999999,4628
564652,14646.0,2011-08-26 14:20:00,998.4000000000001,480
564653,14776.0,2011-08-26 14:23:00,191.1,234
564654,14911.0,2011-08-26 14:29:00,640.14,277
564656,14141.0,2011-08-26 14:40:00,285.16,140
564657,14135.0,2011-08-26 14:44:00,748.86,617
564660,15074.0,2011-08-26 14:45:00,748.87,455
564661,12948.0,2011-08-26 14:45:00,537.7,411
564666,12492.0,2011-08-26 14:51:00,126.39000000000001,69
564668,17183.0,2011-08-26 15:25:00,329.67,141
564669,16872.0,2011-08-26 15:38:00,76.32000000000001,72
564670,12683.0,2011-08-26 15:44:00,1130.95,694
564709,15569.0,2011-08-28 10:15:00,244.79999999999998,96
564710,15625.0,2011-08-28 10:21:00,287.84999999999997,219
564712,15611.0,2011-08-28 10:40:00,385.47,151
564713,16768.0,2011-08-28 10:43:00,103.24000000000001,41
564714,15290.0,2011-08-28 10:54:00,35.400000000000006,12
564715,14472.0,2011-08-28 11:01:00,142.74,97
564716,14810.0,2011-08-28 11:02:00,352.23,188
564717,15669.0,2011-08-28 11:19:00,130.8,72
564718,13301.0,2011-08-28 11:25:00,137.19,75
564719,15325.0,2011-08-28 11:55:00,162.29,232
564720,15095.0,2011-08-28 12:00:00,19.8,4
564721,15095.0,2011-08-28 12:01:00,312.97999999999996,158
564722,16456.0,2011-08-28 12:06:00,124.16,71
564723,16168.0,2011-08-28 12:11:00,169.38,108
564724,15555.0,2011-08-28 12:16:00,264.73,260
564725,18041.0,2011-08-28 12:28:00,239.11,125
564726,18077.0,2011-08-28 12:29:00,301.93,289
564727,16686.0,2011-08-28 12:31:00,835.95,489
564728,13199.0,2011-08-28 12:43:00,85.92,48
564729,13137.0,2011-08-28 12:44:00,292.52,195
564731,16186.0,2011-08-28 12:57:00,365.78000000000003,258
564732,16466.0,2011-08-28 13:08:00,233.67000000000002,129
564733,17841.0,2011-08-28 13:18:00,526.26,434
564734,12484.0,2011-08-28 13:32:00,1246.49,800
564735,15856.0,2011-08-28 13:35:00,627.64,632
564736,16353.0,2011-08-28 13:42:00,505.80000000000007,204
564737,15312.0,2011-08-28 14:00:00,186.9,70
564738,16816.0,2011-08-28 14:16:00,44.370000000000005,23
564739,16931.0,2011-08-28 14:28:00,174.82999999999998,81
564740,14044.0,2011-08-28 14:39:00,196.93,106
564741,16107.0,2011-08-28 14:53:00,642.4200000000001,318
564742,17346.0,2011-08-28 15:01:00,154.02,92
564743,14606.0,2011-08-28 15:17:00,125.77,50
564744,13778.0,2011-08-28 15:25:00,178.7,70
564745,16806.0,2011-08-28 15:27:00,259.93,110
564746,17633.0,2011-08-28 15:58:00,315.71999999999997,112
564747,14869.0,2011-08-28 16:09:00,391.31,355
564749,12708.0,2011-08-30 08:15:00,403.83,133
564750,17690.0,2011-08-30 09:36:00,462.75,215
564752,16126.0,2011-08-30 10:07:00,1862.7,546
564753,13709.0,2011-08-30 10:20:00,612.09,443
564764,14096.0,2011-08-30 10:49:00,21.84,7
564800,14108.0,2011-08-30 11:32:00,291.33,209
564803,13870.0,2011-08-30 11:32:00,812.16,340
564811,15769.0,2011-08-30 11:37:00,537.0,300
564814,12931.0,2011-08-30 11:54:00,214.8,120
564815,12748.0,2011-08-30 12:00:00,74.1,32
564816,14901.0,2011-08-30 12:00:00,165.43,69
564819,12814.0,2011-08-30 12:11:00,125.92,49
564821,14078.0,2011-08-30 12:16:00,221.46,73
564836,17402.0,2011-08-30 12:32:00,291.24,108
564839,13524.0,2011-08-30 12:45:00,161.16000000000003,57
564842,16133.0,2011-08-30 13:47:00,308.47,180
564843,15866.0,2011-08-30 14:09:00,230.53,126
564846,14507.0,2011-08-30 15:16:00,309.38,142
564848,16928.0,2011-08-30 15:37:00,252.5,194
564849,17675.0,2011-08-30 15:42:00,762.58,396
564850,17298.0,2011-08-30 16:43:00,390.78000000000003,255
564851,13183.0,2011-08-30 16:53:00,211.96,174
564852,14976.0,2011-08-30 17:23:00,109.7,47
564853,12423.0,2011-08-31 08:55:00,198.98,149
564855,16746.0,2011-08-31 09:10:00,307.42,338
564856,12477.0,2011-08-31 09:11:00,4257.0599999999995,1151
564858,12484.0,2011-08-31 09:44:00,140.0,5
564859,14057.0,2011-08-31 09:55:00,386.64,216
564860,17725.0,2011-08-31 10:06:00,308.69,221
564861,17315.0,2011-08-31 10:21:00,15.0,1
564862,12678.0,2011-08-31 10:24:00,145.0,1
564863,15491.0,2011-08-31 10:30:00,390.98,275
564866,14660.0,2011-08-31 10:40:00,128.95,104
564868,16842.0,2011-08-31 10:42:00,397.24,144
564871,17949.0,2011-08-31 10:46:00,340.0,1000
564872,16083.0,2011-08-31 10:47:00,979.64,524
564895,15596.0,2011-08-31 10:55:00,16.9,2
564896,13726.0,2011-08-31 11:06:00,292.68,384
564897,12678.0,2011-08-31 11:22:00,1330.44,820
564898,14513.0,2011-08-31 11:25:00,138.24,192
564901,15690.0,2011-08-31 11:40:00,111.0,204
564902,18198.0,2011-08-31 11:50:00,314.28000000000003,256
564904,15984.0,2011-08-31 12:11:00,383.4,191
564906,12682.0,2011-08-31 12:18:00,250.8,122
564910,13993.0,2011-08-31 12:31:00,219.0,49
564912,12490.0,2011-08-31 12:33:00,424.06,201
564943,17706.0,2011-08-31 13:23:00,275.70000000000005,100
564950,17320.0,2011-08-31 13:31:00,290.52,168
564953,17588.0,2011-08-31 13:37:00,537.96,416
564957,15260.0,2011-08-31 13:55:00,195.15,73
564958,13089.0,2011-08-31 13:56:00,682.19,333
564959,17299.0,2011-08-31 14:22:00,116.56,52
564961,14525.0,2011-08-31 14:28:00,224.64,126
564962,17777.0,2011-08-31 14:35:00,194.7,163
564963,15582.0,2011-08-31 14:52:00,237.9,152
564965,17677.0,2011-08-31 15:07:00,1565.82,987
564966,17677.0,2011-08-31 15:08:00,34.8,24
564967,17659.0,2011-08-31 15:13:00,102.48,30
564972,12621.0,2011-08-31 15:30:00,1179.6399999999999,492
564975,17097.0,2011-08-31 15:35:00,138.39999999999998,50
564976,17315.0,2011-08-31 15:49:00,222.04,160
564995,16780.0,2011-08-31 16:09:00,263.3,172
565014,16180.0,2011-08-31 16:28:00,1724.8,956
565056,16278.0,2011-08-31 17:12:00,566.38,114
565067,15856.0,2011-08-31 17:16:00,511.46000000000004,429
565080,13509.0,2011-09-01 08:25:00,40.0,32
565082,13305.0,2011-09-01 09:15:00,75.3,14
565083,16187.0,2011-09-01 09:19:00,334.46000000000004,244
565084,17306.0,2011-09-01 09:39:00,576.74,846
565086,13631.0,2011-09-01 09:57:00,52.5,7
565087,13276.0,2011-09-01 10:03:00,137.38,20
565088,16145.0,2011-09-01 10:11:00,318.01,335
565090,17572.0,2011-09-01 10:28:00,43.8,24
565091,16011.0,2011-09-01 10:28:00,299.25,195
565092,14092.0,2011-09-01 10:36:00,307.62,233
565093,13408.0,2011-09-01 10:38:00,428.6,236
565114,13588.0,2011-09-01 11:15:00,345.09999999999997,530
565115,16880.0,2011-09-01 11:22:00,252.11,127
565116,13089.0,2011-09-01 11:30:00,2297.52,1322
565117,13089.0,2011-09-01 11:33:00,2016.32,892
565118,15039.0,2011-09-01 11:33:00,559.72,208
565119,16722.0,2011-09-01 11:38:00,422.08,422
565120,15206.0,2011-09-01 11:41:00,183.6,72
565121,14239.0,2011-09-01 11:43:00,149.70000000000002,46
565122,13069.0,2011-09-01 11:48:00,476.76000000000005,1686
565123,17949.0,2011-09-01 11:56:00,480.0,96
565124,12436.0,2011-09-01 12:09:00,509.01,211
565125,14217.0,2011-09-01 12:16:00,126.5,44
565126,17653.0,2011-09-01 12:17:00,180.1,390
565127,13147.0,2011-09-01 12:28:00,118.80000000000001,24
565128,15189.0,2011-09-01 12:34:00,319.95,93
565129,15719.0,2011-09-01 12:41:00,515.17,251
565133,13458.0,2011-09-01 12:46:00,322.98,162
565139,16422.0,2011-09-01 12:50:00,550.98,346
565141,17841.0,2011-09-01 13:40:00,354.39,212
565142,17386.0,2011-09-01 13:46:00,152.64000000000001,144
565143,17386.0,2011-09-01 13:47:00,3.3,2
565144,16456.0,2011-09-01 13:50:00,457.6,220
565145,12415.0,2011-09-01 13:50:00,2732.92,2692
565146,12415.0,2011-09-01 13:51:00,208.79999999999998,144
565147,16187.0,2011-09-01 13:53:00,459.92,300
565149,14414.0,2011-09-01 14:13:00,174.06,334
565150,14298.0,2011-09-01 14:26:00,5590.67,4871
565151,16923.0,2011-09-01 14:29:00,522.97,222
565152,17799.0,2011-09-01 14:42:00,387.49,251
565153,18241.0,2011-09-01 14:47:00,143.8,102
565154,13470.0,2011-09-01 14:57:00,49.5,30
565155,16672.0,2011-09-01 14:58:00,608.1,222
565156,13045.0,2011-09-01 15:04:00,305.28000000000003,221
565157,16168.0,2011-09-01 15:08:00,85.92,48
565158,17024.0,2011-09-01 15:21:00,25.0,20
565181,17381.0,2011-09-01 15:52:00,1386.0,1368
565186,17220.0,2011-09-01 15:56:00,111.03,135
565192,17220.0,2011-09-01 15:59:00,11.549999999999999,7
565197,13376.0,2011-09-01 16:16:00,249.76,137
565198,16729.0,2011-09-01 16:18:00,346.98,300
565199,18171.0,2011-09-01 16:30:00,309.89,111
565200,17576.0,2011-09-01 16:30:00,125.55,98
565201,14907.0,2011-09-01 16:41:00,676.36,374
565202,14482.0,2011-09-01 16:44:00,227.85000000000002,123
565204,15829.0,2011-09-01 16:45:00,310.7,576
565205,14735.0,2011-09-01 16:45:00,99.4,44
565206,12971.0,2011-09-01 16:46:00,117.06,102
565207,16764.0,2011-09-01 16:46:00,260.49,111
565208,18172.0,2011-09-01 16:50:00,305.96000000000004,100
565209,15910.0,2011-09-01 16:59:00,112.75,79
565210,17750.0,2011-09-01 17:09:00,191.74,478
565211,16638.0,2011-09-01 17:14:00,121.23,189
565212,12828.0,2011-09-01 17:14:00,77.31,25
565213,14911.0,2011-09-01 17:19:00,2242.3199999999997,1776
565214,14911.0,2011-09-01 17:20:00,1638.24,408
565216,12971.0,2011-09-01 17:38:00,114.60000000000001,28
565217,13099.0,2011-09-01 17:40:00,207.35999999999999,288
565218,12739.0,2011-09-01 17:45:00,975.54,485
565219,14420.0,2011-09-01 18:07:00,387.52,334
565220,13437.0,2011-09-01 18:20:00,149.35,49
565221,16525.0,2011-09-01 18:49:00,373.8,236
565222,13629.0,2011-09-01 18:54:00,821.0,450
565223,15410.0,2011-09-01 19:08:00,386.74,112
565224,14713.0,2011-09-01 19:11:00,207.73,111
565225,16808.0,2011-09-01 19:34:00,121.92,80
565226,16992.0,2011-09-02 08:50:00,301.2,274
565228,16333.0,2011-09-02 09:09:00,1250.4,1128
565230,16705.0,2011-09-02 09:24:00,1585.92,437
565235,13418.0,2011-09-02 09:43:00,402.0,484
565236,14276.0,2011-09-02 09:45:00,399.34,232
565238,16945.0,2011-09-02 09:48:00,301.85,134
565239,12670.0,2011-09-02 09:51:00,608.0799999999999,273
565240,17949.0,2011-09-02 10:05:00,1047.12,372
565241,17949.0,2011-09-02 10:06:00,822.24,904
565242,14436.0,2011-09-02 10:13:00,89.06,129
565243,16735.0,2011-09-02 10:20:00,770.9300000000001,621
565244,16735.0,2011-09-02 10:21:00,125.45,57
565245,16678.0,2011-09-02 10:24:00,306.96,268
565246,12408.0,2011-09-02 10:27:00,642.28,310
565247,15864.0,2011-09-02 10:31:00,543.6,352
565248,15860.0,2011-09-02 10:34:00,112.86,72
565249,18027.0,2011-09-02 10:38:00,115.31,78
565250,13643.0,2011-09-02 10:42:00,171.5,66
565251,12748.0,2011-09-02 10:49:00,11.309999999999999,27
565261,12474.0,2011-09-02 10:53:00,465.68,314
565285,16013.0,2011-09-02 11:34:00,1821.6,628
565287,12483.0,2011-09-02 11:42:00,309.45,163
565289,14911.0,2011-09-02 11:43:00,749.13,163
565291,18102.0,2011-09-02 11:53:00,4913.52,1680
565292,16102.0,2011-09-02 11:54:00,553.08,312
565293,17857.0,2011-09-02 11:59:00,561.6,288
565295,12794.0,2011-09-02 12:01:00,317.0,227
565309,15311.0,2011-09-02 12:25:00,300.2,164
